id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1242856360355803137,1242856160610471936,1585155022000,2020-03-25,12:50:22,EDT,1126577142,themasterofluck,William Tyler,,"“Yeah the coronavirus started to pick up early in the year, looked like it had some promise to stop but then they came back hard in the 2nd half of the year”",[],[],[],0,0,0,[],[],https://twitter.com/TheMasterOfLuck/status/1242856360355803137,False,,0,,,,,,,"[{'user_id': '1126577142', 'username': 'TheMasterOfLuck'}]",,,,
1242856360355794947,1242856360355794947,1585155022000,2020-03-25,12:50:22,EDT,29066456,jayeshji,jayeshji.  जयेश जी🇮🇳🇬🇧,,"#CoronavirusLockdownUK
#coronavirus
#Corona
Don't forget
#PharmacyFrontline
They are there for us https://youtu.be/T8qHXlShfUQ ",[],['https://youtu.be/T8qHXlShfUQ'],[],0,0,0,"['#coronaviruslockdownuk', '#coronavirus', '#corona', '#pharmacyfrontline']",[],https://twitter.com/jayeshji/status/1242856360355794947,False,,0,,,,,,,"[{'user_id': '29066456', 'username': 'jayeshji'}]",,,,
1242856360175439873,1242856360175439873,1585155022000,2020-03-25,12:50:22,EDT,23545095,chadlivengood,Chad Livengood,,"TCF, Wayne County commit $6 million to new low-interest loan fund for small businesses stung by #Coronavirus economic upheval  https://www.crainsdetroit.com/small-business/tcf-wayne-county-commit-6-million-new-low-interest-loan-fund-small-businesses … via @crainsdetroit",['crainsdetroit'],['https://www.crainsdetroit.com/small-business/tcf-wayne-county-commit-6-million-new-low-interest-loan-fund-small-businesses'],[],0,0,0,['#coronavirus'],[],https://twitter.com/ChadLivengood/status/1242856360175439873,False,,0,,,,,,,"[{'user_id': '23545095', 'username': 'ChadLivengood'}, {'user_id': '29209404', 'username': 'crainsdetroit'}]",,,,
1242856360041209864,1242856360041209864,1585155022000,2020-03-25,12:50:22,EDT,2790361134,multiramblings,"""STAY THE F HOME"" Multifarious Ramblings Fx",,Amazon workers test positive for coronavirus at six US warehouses  https://www.independent.co.uk/news/world/americas/coronavirus-amazon-warehouse-workers-new-york-florida-texas-a9423376.html …,[],['https://www.independent.co.uk/news/world/americas/coronavirus-amazon-warehouse-workers-new-york-florida-texas-a9423376.html'],[],0,0,0,[],[],https://twitter.com/MultiRamblings/status/1242856360041209864,False,,0,,,,,,,"[{'user_id': '2790361134', 'username': 'MultiRamblings'}]",,,,
1242856359927984134,1242856359927984134,1585155022000,2020-03-25,12:50:22,EDT,1021905642255200256,maskaracec,Doutor Máskara,,"O cara ta achando que é Economia x Coronavirus.

Incrível a falta de inteligente em alguns. Chegam até omitir msm.  https://twitter.com/wilsonwitzel/status/1242841298253594624 …",[],['https://twitter.com/wilsonwitzel/status/1242841298253594624'],[],0,0,0,[],[],https://twitter.com/MaskaraCEC/status/1242856359927984134,False,https://twitter.com/wilsonwitzel/status/1242841298253594624,0,,,,,,,"[{'user_id': '1021905642255200256', 'username': 'MaskaraCEC'}]",,,,
1242856359756009473,1242856359756009473,1585155021000,2020-03-25,12:50:21,EDT,532711916,gloria_a19,GLORIA A por sobre todo Argentina,,"""Coronavirus: La ONU lanza un plan humanitario mundial"" #Coronavirus  https://twitter.com/i/events/1219057585707315201 …",[],['https://twitter.com/i/events/1219057585707315201'],[],0,0,0,['#coronavirus'],[],https://twitter.com/gloria_a19/status/1242856359756009473,False,,0,,,,,,,"[{'user_id': '532711916', 'username': 'gloria_a19'}]",,,,
1242856359495897091,1242856359495897091,1585155021000,2020-03-25,12:50:21,EDT,794021809654005761,danasawan1,Bad Panda 428,,"Famed Chef Floyd Cardoz dies of coronavirus at 59  http://a.msn.com/06/en-us/BB11HbAL?ocid=st2 …

Extremely sad...

You PAYING ATTENTION China, you LYING MOTHERF*CKERS??

#ChinaLiedPeopleDied
#WuhanVirus 

Meanwhile, the America-hating, Liberal MSM CUCKS are complicit in defending these KILLERS!",[],['http://a.msn.com/06/en-us/BB11HbAL?ocid=st2'],[],0,0,0,"['#chinaliedpeopledied', '#wuhanvirus']",[],https://twitter.com/DanaSawan1/status/1242856359495897091,False,,0,,,,,,,"[{'user_id': '794021809654005761', 'username': 'DanaSawan1'}]",,,,
1242856359462387712,1242856359462387712,1585155021000,2020-03-25,12:50:21,EDT,58477091,pierangelo1982,Pierangelo Orizio,,"decessi da #coronavirus nei comuni della provincia di #Brescia... #COVIDー19 #coronavirusitalia #covid_19italia
 http://covid19.solinas.me/d/9CgSuouZz/covid19?orgId=1&from=now-29d&to=now&panelId=56&fullscreen …",[],['http://covid19.solinas.me/d/9CgSuouZz/covid19?orgId=1&from=now-29d&to=now&panelId=56&fullscreen'],[],0,0,0,"['#coronavirus', '#brescia', '#covidー19', '#coronavirusitalia', '#covid_19italia']",[],https://twitter.com/pierangelo1982/status/1242856359462387712,False,,0,,,,,,,"[{'user_id': '58477091', 'username': 'pierangelo1982'}]",,,,
1242856358606708737,1242856358606708737,1585155021000,2020-03-25,12:50:21,EDT,289118612,tomthunkitsmind,Tomthunkit™,,"DEAR GOVERNMENT. UNDER-REPORTING CAUSES MORE DEATHS BECAUSE PEOPLE DON'T PREPARE OR TAKE PRECAUTIONS TO PROTECT THEMSELVES WHEN THEY DON'T THINK THE #CORONVIRUS IS SERIOUSLY DEADLY
PROOF: China is under-reporting coronavirus cases by as much as 52x.
  pic.twitter.com/NqoExlNIBZ 06",[],[],[],0,0,0,['#coronvirus'],[],https://twitter.com/TomthunkitsMind/status/1242856358606708737,False,,1,,,,,,,"[{'user_id': '289118612', 'username': 'TomthunkitsMind'}]",,,,
1242856358577229826,1242856358577229826,1585155021000,2020-03-25,12:50:21,EDT,3024132060,yasegumi,🌊Senator Rates🌊,,Pompeo now fingers Iran for spreading coronavirus.😩  https://twitter.com/secpompeo/status/1242806683572801536 …,[],['https://twitter.com/secpompeo/status/1242806683572801536'],[],0,0,0,[],[],https://twitter.com/yasegumi/status/1242856358577229826,False,https://twitter.com/SecPompeo/status/1242806683572801536,0,,,,,,,"[{'user_id': '3024132060', 'username': 'yasegumi'}]",,,,
1242856358430597120,1242856358430597120,1585155021000,2020-03-25,12:50:21,EDT,992830358243762178,norterei,pedro marques,,"Será queno Daniel já pegou corona vírus? 🤔
#BBB20",[],[],[],0,0,0,['#bbb20'],[],https://twitter.com/NorteRei/status/1242856358430597120,False,,0,,,,,,,"[{'user_id': '992830358243762178', 'username': 'NorteRei'}]",,,,
1242856357889478659,1242856357889478659,1585155021000,2020-03-25,12:50:21,EDT,2904366673,aexvane,💅,,"they saying the world might end with this coronavirus, it’s crazy bec it felt like my world ended the day we stopped talking. idk these lock downs got me thinking about how i should’ve locked down your love. i hope everything is good w you tho, stay safe @pathaesthetic_",['pathaesthetic_'],[],[],0,0,0,[],[],https://twitter.com/aexvane/status/1242856357889478659,False,,0,,,,,,,"[{'user_id': '2904366673', 'username': 'aexvane'}, {'user_id': '615385856', 'username': 'pathaesthetic_'}]",,,,
1242856357734293504,1242856053815029761,1585155021000,2020-03-25,12:50:21,EDT,291352958,mikerossp,MikeyRoss,,"Meanwhile, the death rate in hospitals is creeping ever higher. As in significant numbers of people being taken to the morgues in central London hospitals. Doesn't bode well if people won't listen to basic instructions to avoid spreading Coronavirus.",[],[],[],0,0,0,[],[],https://twitter.com/MikeRossP/status/1242856357734293504,False,,0,,,,,,,"[{'user_id': '291352958', 'username': 'MikeRossP'}]",,,,
1242856357461659654,1242856357461659654,1585155021000,2020-03-25,12:50:21,EDT,2405764919,osmannbasar,LaVittoriaSaraNostra,,"İyisin güzel adamsın ama
“Nasıl unuttuk ama seni” diyeceğimiz günler gelsin artık. #coronavirus #EvdeKal pic.twitter.com/gRYz2Jv1uV",[],[],['https://pbs.twimg.com/media/ET-DRCEWkAA9wjf.jpg'],0,0,0,"['#coronavirus', '#evdekal']",[],https://twitter.com/osmannbasar/status/1242856357461659654,False,,0,,,,,,,"[{'user_id': '2405764919', 'username': 'osmannbasar'}]",,,,
1242856357457473537,1242856357457473537,1585155021000,2020-03-25,12:50:21,EDT,1118432292131753984,notiziedi_it,Notiziedi,,"Coronavirus, il bollettino di oggi mercoledì 25 marzo 2020  https://notiziedi.it/coronavirus-il-bollettino-di-oggi-mercoledi-25-marzo-2020/ … pic.twitter.com/A4L4r1Q38j",[],['https://notiziedi.it/coronavirus-il-bollettino-di-oggi-mercoledi-25-marzo-2020/'],['https://pbs.twimg.com/media/ET-DRR-WkAAPbao.jpg'],0,0,0,[],[],https://twitter.com/Notiziedi_it/status/1242856357457473537,False,,0,,,,,,,"[{'user_id': '1118432292131753984', 'username': 'Notiziedi_it'}]",,,,
1242856357440741376,1242798387826753537,1585155021000,2020-03-25,12:50:21,EDT,1097253239576322048,mirianv95465547,Mirian Villegas,,Coño entiendan esa mierda no va a pasar lo mejor es una tregua entre los dos y que Guiado haga una alianza con Maduro para el prestamo del FMI ya que el coronavirus va para largo y no sabes cuanto podremos resistir,"['tvvnoticias', 'armandoarmas', 'jguaido']",[],[],0,0,0,[],[],https://twitter.com/Mirianv95465547/status/1242856357440741376,False,,0,,,,,,,"[{'user_id': '1097253239576322048', 'username': 'Mirianv95465547'}, {'user_id': '381515624', 'username': 'TVVnoticias'}, {'user_id': '76035930', 'username': 'ArmandoArmas'}, {'user_id': '39176902', 'username': 'jguaido'}]",,,,
1242856357205889031,1242856357205889031,1585155021000,2020-03-25,12:50:21,EDT,1180902516852178945,coronagunlugu,Coronavirus Günlüğü,,"Gaziantep
İzmir
Erzurum
Bolu
Manisa
Konya
Diyarbakır
Kırşehir
Denizli
Kahramanmaraş
Mardin
Yozgat
Eskişehir
Erzincan
Edirne
Kars
Sinop
Hatay",[],[],[],0,0,0,[],[],https://twitter.com/CoronaGunlugu/status/1242856357205889031,False,,0,,,,,,,"[{'user_id': '1180902516852178945', 'username': 'CoronaGunlugu'}]",,,,
1242856357184839682,1242850857932259330,1585155021000,2020-03-25,12:50:21,EDT,1235043754966421512,bbzinho82919113,BBzinho,,"Sempre assim, quem tem rabo preso, está usando do coronavirus pra tentar tirar o presidente e acabar com a lava jato! Pega o dinheiro que vc recebeu e repassa pra ajudar o estado de Goias! #coronavirus #BolsonaroEnlouqueceu #BolsonaroGenocida #BolsonaroTemRazao pic.twitter.com/OwqQ28G32N",['ronaldocaiado'],[],"['https://pbs.twimg.com/media/ET-CqtWWAAExAXu.jpg', 'https://pbs.twimg.com/media/ET-CvKIX0AAa9M1.jpg', 'https://pbs.twimg.com/media/ET-Cw9ZXsAA62R7.jpg']",0,0,0,"['#coronavirus', '#bolsonaroenlouqueceu', '#bolsonarogenocida', '#bolsonarotemrazao']",[],https://twitter.com/BBzinho82919113/status/1242856357184839682,False,,0,,,,,,,"[{'user_id': '1235043754966421512', 'username': 'BBzinho82919113'}, {'user_id': '32101740', 'username': 'ronaldocaiado'}]",,,,
1242856357067239424,1242747968735731713,1585155021000,2020-03-25,12:50:21,EDT,1191452794693095424,remo12148,Remo14,,"I totally agree with this thing it's like we are working in others house n helping others when the maid does alot of them do not appreciate them today they are showing it hum kar rahe hai lolz..
#coronavirus",['isalilsand'],[],[],0,0,0,['#coronavirus'],[],https://twitter.com/Remo12148/status/1242856357067239424,False,,0,,,,,,,"[{'user_id': '1191452794693095424', 'username': 'Remo12148'}, {'user_id': '2937907446', 'username': 'isalilsand'}]",,,,
1242856356748681221,1242856356748681221,1585155021000,2020-03-25,12:50:21,EDT,331854578,blogcyh,Catarsis y Harakiri,,"Realmente indignante. Y lo más lamentable es que tenga que venir el #Coronavirus para que el gobierno recién atienda los graves problemas en infraestructura, equipo y personal que tiene el sector Salud.  https://twitter.com/pattyulloque/status/1242617818727751680 …",[],['https://twitter.com/pattyulloque/status/1242617818727751680'],[],0,0,0,['#coronavirus'],[],https://twitter.com/blogcyh/status/1242856356748681221,False,https://twitter.com/pattyulloque/status/1242617818727751680,0,,,,,,,"[{'user_id': '331854578', 'username': 'blogcyh'}]",,,,
1242856356266176512,1242856356266176512,1585155021000,2020-03-25,12:50:21,EDT,65733298,brenisphere,Bren Buras-Elsen,,"Arthritis drug helped cure 95% of critically ill coronavirus patients in China 

Tocilizumab, marketed as Actemra, is taken by patients with rheumatoid arthritis
to reduce inflammation, which is considered a complication of COVID-19

#COVID19 #coronavirus  https://mol.im/a/8151865 ",[],['https://mol.im/a/8151865'],[],0,0,0,"['#covid19', '#coronavirus']",[],https://twitter.com/brenisphere/status/1242856356266176512,False,,0,,,,,,,"[{'user_id': '65733298', 'username': 'brenisphere'}]",,,,
1242856356069216262,1242856356069216262,1585155021000,2020-03-25,12:50:21,EDT,16887175,dailymirror,Daily Mirror,,"Woman gets job at Tesco during #coronavirus pandemic - and shares powerful lesson
 https://www.mirror.co.uk/news/uk-news/woman-gets-job-tesco-during-21741238?oiuyt … pic.twitter.com/5KWklFDQQQ",[],['https://www.mirror.co.uk/news/uk-news/woman-gets-job-tesco-during-21741238?oiuyt'],['https://pbs.twimg.com/media/ET-DQstXYAAeKNd.jpg'],0,0,0,['#coronavirus'],[],https://twitter.com/DailyMirror/status/1242856356069216262,False,,0,,,,,,,"[{'user_id': '16887175', 'username': 'DailyMirror'}]",,,,
1242856355884605440,1242856355884605440,1585155021000,2020-03-25,12:50:21,EDT,51124892,espnbrasil,ESPN Brasil (de 🏠),,De doações a ligação de Ancelotti: veja como os clubes da Premier League têm se envolvido na luta contra o coronavírus #PremierLeagueNaESPN https://es.pn/2QLyrf5 ,[],['https://es.pn/2QLyrf5'],[],0,0,0,['#premierleaguenaespn'],[],https://twitter.com/ESPNBrasil/status/1242856355884605440,False,,0,,,,,,,"[{'user_id': '51124892', 'username': 'ESPNBrasil'}]",,,,
1242856355729248256,1242856168063672326,1585155021000,2020-03-25,12:50:21,EDT,1395143959,llviola,"H1N1 claimed 12,469 lives in America",,OUTRAGEOUS! @SpeakerPelosi Pelosi Delays Vote on Senate's Coronavirus Relief Bill Until Thursday  https://www.thegatewaypundit.com/2020/03/outrageous-pelosi-delays-vote-on-senates-coronavirus-relief-bill-until-thursday/ … via @gatewaypundit pic.twitter.com/UKP2JiIAUS,"['aoc', 'speakerpelosi', 'gatewaypundit']",['https://www.thegatewaypundit.com/2020/03/outrageous-pelosi-delays-vote-on-senates-coronavirus-relief-bill-until-thursday/'],['https://pbs.twimg.com/media/ET-DQvJU0AAE5pJ.jpg'],0,0,0,[],[],https://twitter.com/LLViola/status/1242856355729248256,False,,0,,,,,,,"[{'user_id': '1395143959', 'username': 'LLViola'}, {'user_id': '138203134', 'username': 'AOC'}, {'user_id': '15764644', 'username': 'SpeakerPelosi'}, {'user_id': '19211550', 'username': 'gatewaypundit'}]",,,,
1242856355599249408,1242856355599249408,1585155020000,2020-03-25,12:50:20,EDT,128387853,anotherink,Flor,,"Me preocupan mucho mis padres, mi papá es prediabetico e hipertenso claro con edad mayor, mi mamá todos los dias toma el bus donde es un alto nivel de contagio. Saben todo lo que eso implica en tiempos de coronavirus",[],[],[],0,0,0,[],[],https://twitter.com/anotherInk/status/1242856355599249408,False,,0,,,,,,,"[{'user_id': '128387853', 'username': 'anotherInk'}]",,,,
1242856355213565952,1242856355213565952,1585155020000,2020-03-25,12:50:20,EDT,1233410602489520131,chryslerreal,RealJesusChrysler,,Trump’s Bible study teacher says coronavirus was caused by gays & environmentalists  https://www.lgbtqnation.com/2020/03/trumps-bible-study-teacher-says-coronavirus-caused-gays-environmentalists/#.XnuLy_SkAi4.twitter …,[],['https://www.lgbtqnation.com/2020/03/trumps-bible-study-teacher-says-coronavirus-caused-gays-environmentalists/#.XnuLy_SkAi4.twitter'],[],0,0,0,[],[],https://twitter.com/ChryslerReal/status/1242856355213565952,False,,0,,,,,,,"[{'user_id': '1233410602489520131', 'username': 'ChryslerReal'}]",,,,
1242856354332708866,1242856354332708866,1585155020000,2020-03-25,12:50:20,EDT,3129387117,simplenewsuk,SimpleNews.co.uk,,Coronavirus UK: will Amazon still deliver during lockdown?  https://simplenews.co.uk/uk/coronavirus-uk-will-amazon-still-deliver-during-lockdown/ … pic.twitter.com/BCWhxpAmGY,[],['https://simplenews.co.uk/uk/coronavirus-uk-will-amazon-still-deliver-during-lockdown/'],['https://pbs.twimg.com/media/ET-DRHwWAAEobRZ.jpg'],0,0,0,[],[],https://twitter.com/Simplenewsuk/status/1242856354332708866,False,,0,,,,,,,"[{'user_id': '3129387117', 'username': 'Simplenewsuk'}]",,,,
1242856354282442752,1242856354282442752,1585155020000,2020-03-25,12:50:20,EDT,1013082875502063618,thomasb55587576,Thomas B,,Coronavirus latest: Some New York City streets to be closed to traffic  https://www.ft.com/content/e67b4bcb-43e7-3beb-bbe6-9e9b97147a30 … via @financialtimes,['financialtimes'],['https://www.ft.com/content/e67b4bcb-43e7-3beb-bbe6-9e9b97147a30'],[],0,0,0,[],[],https://twitter.com/ThomasB55587576/status/1242856354282442752,False,,0,,,,,,,"[{'user_id': '1013082875502063618', 'username': 'ThomasB55587576'}, {'user_id': '4898091', 'username': 'FinancialTimes'}]",,,,
1242856354177585155,1242856354177585155,1585155020000,2020-03-25,12:50:20,EDT,1232030050981154816,pt13campogrande,"PT Campo Grande, MS",,"Abin fala em 5,5 mil mortes em 15 dias enquanto Bolsonaro chama coronavírus de histeria

 https://theintercept.com/2020/03/24/coronavirus-abin-projeta-mortes/ … pic.twitter.com/nFB1JVdRAC",[],['https://theintercept.com/2020/03/24/coronavirus-abin-projeta-mortes/'],['https://pbs.twimg.com/media/ET-DRJAWsAEmvtK.jpg'],0,0,0,[],[],https://twitter.com/PT13CampoGrande/status/1242856354177585155,False,,0,,,,,,,"[{'user_id': '1232030050981154816', 'username': 'PT13CampoGrande'}]",,,,
1242856354047500294,1242856354047500294,1585155020000,2020-03-25,12:50:20,EDT,1180810312653647872,sp1ndex1,Sp1ndex,,What Coronavirus Isolation Could Do to Your Mind (and Body)  https://www.sp1ndex.com/2020/03/25/what-coronavirus-isolation-could-do-to-your-mind-and-body/ …,[],['https://www.sp1ndex.com/2020/03/25/what-coronavirus-isolation-could-do-to-your-mind-and-body/'],[],0,0,0,[],[],https://twitter.com/Sp1ndex1/status/1242856354047500294,False,,0,,,,,,,"[{'user_id': '1180810312653647872', 'username': 'Sp1ndex1'}]",,,,
1242856353972002818,1242856353972002818,1585155020000,2020-03-25,12:50:20,EDT,246560172,solthrr,Solthr 🇲🇽,,#coronavirus #AmloElFracasoPresidencial pic.twitter.com/b3zmPAGaDb,[],[],['https://pbs.twimg.com/media/ET-DQz5XYAExqo0.jpg'],0,0,0,"['#coronavirus', '#amloelfracasopresidencial']",[],https://twitter.com/solthRR/status/1242856353972002818,False,,0,,,,,,,"[{'user_id': '246560172', 'username': 'solthRR'}]",,,,
1242856353896574978,1242856353896574978,1585155020000,2020-03-25,12:50:20,EDT,1118432292131753984,notiziedi_it,Notiziedi,,"Emergenza Coronavirus, le proposte di un gruppo di imprenditori napoletani  https://notiziedi.it/emergenza-coronavirus-le-proposte-di-un-gruppo-di-imprenditori-napoletani/ … pic.twitter.com/ml4PQWzLj9",[],['https://notiziedi.it/emergenza-coronavirus-le-proposte-di-un-gruppo-di-imprenditori-napoletani/'],['https://pbs.twimg.com/media/ET-DRF-X0AIlh-F.jpg'],0,0,0,[],[],https://twitter.com/Notiziedi_it/status/1242856353896574978,False,,0,,,,,,,"[{'user_id': '1118432292131753984', 'username': 'Notiziedi_it'}]",,,,
1242856353598758914,1242856353598758914,1585155020000,2020-03-25,12:50:20,EDT,2783157397,liev102,Translated Russian memes,,"#RT @RussianMemesLtd: Coronavirus: exists

 Me who ate an apple a year ago:

 Protection  pic.twitter.com/9SGFQkgkV4",['russianmemesltd'],[],['https://pbs.twimg.com/media/ET8d8jfWsAAGGta.png'],0,0,0,['#rt'],[],https://twitter.com/liev102/status/1242856353598758914,False,,0,,,,,,,"[{'user_id': '2783157397', 'username': 'liev102'}, {'user_id': '1009054861332238336', 'username': 'RussianMemesLtd'}]",,,,
1242856353271603202,1242856348473327617,1585155020000,2020-03-25,12:50:20,EDT,910614875193462784,powerdreamm,PowerDream,,"FOLLOW: @powerdreamm
#coronavirus #coronavirusmemes #covid_19 #virus #covid2019 #pandemic #class #class2019 #class2020 #gum #handgel #hygiene #mycomic #webcomic #funny #art #drawing #home #quarantine #animation #characterdesign #comics #animated #illustration #cartoon #digitalart",['powerdreamm'],[],[],0,0,0,"['#coronavirus', '#coronavirusmemes', '#covid_19', '#virus', '#covid2019', '#pandemic', '#class', '#class2019', '#class2020', '#gum', '#handgel', '#hygiene', '#mycomic', '#webcomic', '#funny', '#art', '#drawing', '#home', '#quarantine', '#animation', '#characterdesign', '#comics', '#animated', '#illustration', '#cartoon', '#digitalart']",[],https://twitter.com/powerdreamm/status/1242856353271603202,False,,0,,,,,,,"[{'user_id': '910614875193462784', 'username': 'powerdreamm'}]",,,,
1242856352906502147,1242856352906502147,1585155020000,2020-03-25,12:50:20,EDT,967732963939991554,aapspeakesvipin,Vipin Tiwari,,मैं बहुत चिंतित हूं कि इस भारी संकट #coronavirus  से निपटने के लिए  देश के हर स्टेट के मुख्यमंत्रियों द्वारा चाहे  वह @ArvindKejriwal  सरकार हो @ChouhanShivraj  हो या फिर @ashokgehlot51  चाहे फिर @myogiadityanath  सरकार हो इन सब ने इस महामारी के समय पर जबकि यह स्टेट बहुत छोटे,"['arvindkejriwal', 'chouhanshivraj', 'ashokgehlot51', 'myogiadityanath']",[],[],1,0,0,['#coronavirus'],[],https://twitter.com/AapspeakesVipin/status/1242856352906502147,False,,0,,,,,,,"[{'user_id': '967732963939991554', 'username': 'AapspeakesVipin'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '1251083774', 'username': 'ChouhanShivraj'}, {'user_id': '385926583', 'username': 'ashokgehlot51'}, {'user_id': '3437532637', 'username': 'myogiadityanath'}]",,,,
1242856352801832960,1242856352801832960,1585155020000,2020-03-25,12:50:20,EDT,2575754352,daunototoro,Dauno Totoro,,"Subsecretario de Redes Asistenciales, Arturo Zuñiga: “Corremos el riesgo que haya laboratorios que no lo sigan produciendo"". Argumento de por qué no es gratis el test de coronavirus.
¿Ven lo irracional del sistema?
Sigo...",[],[],[],0,0,0,[],[],https://twitter.com/DaunoTotoro/status/1242856352801832960,False,,0,,,,,,,"[{'user_id': '2575754352', 'username': 'DaunoTotoro'}]",,,,
1242856352625680385,1242856352625680385,1585155020000,2020-03-25,12:50:20,EDT,1154136384883625984,iglesiaepdp,Iglesia El Poder de la Palabra,,"#CoronaVirus / Nuestros templos se encuentran cerrados al público. Actualmente estamos realizando programas especiales via streaming en las fans page de nuestros ministerios, con medidas estrictas de higiene de…  https://www.instagram.com/p/B-KffhuJdrn/?igshid=1ovv3ql9jmiwx …",[],['https://www.instagram.com/p/B-KffhuJdrn/?igshid=1ovv3ql9jmiwx'],[],0,0,0,['#coronavirus'],[],https://twitter.com/IglesiaEPDP/status/1242856352625680385,False,,0,,,,,,,"[{'user_id': '1154136384883625984', 'username': 'IglesiaEPDP'}]",,,,
1242856352592134146,1242856352592134146,1585155020000,2020-03-25,12:50:20,EDT,1136599759794442240,murciaplaza_com,Murcia Plaza,,"La alcantarillera @Hero_Spain mantiene su apoyo a @BlancaManchon , 6 veces campeona mundial de windsurf 

#COVID2019 #coronavirus #YoMeQuedoEnCasa #QuedateEnTuCasa #25marzo #RegióndeMurcia #BlancaManchón https://buff.ly/33W29Ud ","['hero_spain', 'blancamanchon']",['https://buff.ly/33W29Ud'],[],0,0,0,"['#covid2019', '#coronavirus', '#yomequedoencasa', '#quedateentucasa', '#25marzo', '#regióndemurcia', '#blancamanchón']",[],https://twitter.com/murciaplaza_com/status/1242856352592134146,False,,0,,,,,,,"[{'user_id': '1136599759794442240', 'username': 'murciaplaza_com'}, {'user_id': '951460572', 'username': 'Hero_Spain'}, {'user_id': '128492684', 'username': 'BlancaManchon'}]",,,,
1242856352541794305,1242856352541794305,1585155020000,2020-03-25,12:50:20,EDT,2595475311,kiokoerics,kioko erics,,"We are killing corona virus not English Mr SC
#Covid19Out
#COVID19 #StayAtHome https://twitter.com/ahmednasirlaw/status/1242853171015356417 …",[],['https://twitter.com/ahmednasirlaw/status/1242853171015356417'],[],0,0,0,"['#covid19out', '#covid19', '#stayathome']",[],https://twitter.com/kiokoerics/status/1242856352541794305,False,https://twitter.com/ahmednasirlaw/status/1242853171015356417,0,,,,,,,"[{'user_id': '2595475311', 'username': 'kiokoerics'}]",,,,
1242856351770042369,1242856351770042369,1585155020000,2020-03-25,12:50:20,EDT,1024973761286688769,haseebpatel_,The Guji Connoisseur🥱🇮🇳,,"Her: babyyy i think i got the corona virus

Me:  https://twitter.com/bomboclaato/status/1242504732918394881 …",[],['https://twitter.com/bomboclaato/status/1242504732918394881'],[],0,0,0,[],[],https://twitter.com/haseebpatel_/status/1242856351770042369,False,https://twitter.com/Bomboclaato/status/1242504732918394881,0,,,,,,,"[{'user_id': '1024973761286688769', 'username': 'haseebpatel_'}]",,,,
1242856351686066178,1242856351686066178,1585155020000,2020-03-25,12:50:20,EDT,32292685,w0si,"ወሲ'""'",,@kojoshow @Nnamdikid would you please ask the doctor in your show: what anti fever/pain medications are good for #CoronaVirus? Is Ibuprofen as good as acetaminophen?,"['kojoshow', 'nnamdikid']",[],[],0,0,0,['#coronavirus'],[],https://twitter.com/W0SI/status/1242856351686066178,False,,0,,,,,,,"[{'user_id': '32292685', 'username': 'W0SI'}, {'user_id': '14848798', 'username': 'kojoshow'}, {'user_id': '181630973', 'username': 'Nnamdikid'}]",,,,
1242856351631650816,1242856351631650816,1585155020000,2020-03-25,12:50:20,EDT,414293782,skyblue2u1,Skyblue2u 💙💙💙,,Sailors aboard deployed US Navy aircraft carrier have the coronavirus - Business Insider  https://www.businessinsider.com/sailors-aboard-a-us-navy-aircraft-carrier-have-the-coronavirus-2020-3 …,[],['https://www.businessinsider.com/sailors-aboard-a-us-navy-aircraft-carrier-have-the-coronavirus-2020-3'],[],0,0,0,[],[],https://twitter.com/Skyblue2u1/status/1242856351631650816,False,,0,,,,,,,"[{'user_id': '414293782', 'username': 'Skyblue2u1'}]",,,,
1242856351434526720,1242856351434526720,1585155019000,2020-03-25,12:50:19,EDT,10409622,thedextazlab,David Kisamfu,,Top Chef Masters Winner Floyd Cardoz Dead at 59 After Testing Positive for Coronavirus  https://www.eonline.com/news/1134312/top-chef-masters-winner-floyd-cardoz-dead-at-59-after-testing-positive-for-coronavirus?cmpid=rss-000000-rssfeed-365-topstories&utm_source=eonline&utm_medium=rssfeeds&utm_campaign=rss_topstories?utm_source=thedextazlab …,[],['https://www.eonline.com/news/1134312/top-chef-masters-winner-floyd-cardoz-dead-at-59-after-testing-positive-for-coronavirus?cmpid=rss-000000-rssfeed-365-topstories&utm_source=eonline&utm_medium=rssfeeds&utm_campaign=rss_topstories?utm_source=thedextazlab'],[],0,0,0,[],[],https://twitter.com/thedextazlab/status/1242856351434526720,False,,0,,,,,,,"[{'user_id': '10409622', 'username': 'thedextazlab'}]",,,,
1242856351216414722,1242856351216414722,1585155019000,2020-03-25,12:50:19,EDT,1455253418,tvcanalc,Canal C Córdoba,,"🗣️WhatsApp para consultas e información sobre coronavirus
👉El interesado deberá guardar el número +54 9 11 2256-0566 en los contactos del teléfono y luego enviar un mensaje con la palabra ""hola"" para comenzar.
 https://bit.ly/3ajy5Ux  pic.twitter.com/J7xiK6Vwuf",[],['https://bit.ly/3ajy5Ux'],['https://pbs.twimg.com/media/ET-DQWoXQAIjQ65.jpg'],0,0,0,[],[],https://twitter.com/TVCanalC/status/1242856351216414722,False,,0,,,,,,,"[{'user_id': '1455253418', 'username': 'TVCanalC'}]",,,,
